
#     NAME                     P0                                     P1
                               (s)
-------------------------------------------------------------------------------------------------------
996   J1515-5720    kbm+03     0.286648256081          14  psj+19     6.093718E-15      17  psj+19 
997   J1516-43      brs+19     0.036022209              3  brs+19     *                  0  *
998   J1517-313     srp+22     0.1406677                1  srp+22     *                  0  *
999   J1517-314     srp+22     1.1037264                4  srp+22     *                  0  *
1000  J1517-32      mbc+19     0.0644019                0  mbc+19     *                  0  *

1001  J1517-4356    ebvb01     0.650836871901           6  ebvb01     2.155E-16          6  ebvb01 
1002  J1517-4636    kjv+10     0.88661249686            5  bbb+12     2.098E-15          2  bbb+12 
1003  B1516+02A     wakp89     0.005553592524205        2  awkp97     4.122E-20          6  awkp97 
1004  B1516+02B     wakp89     0.007946940657879       21  awkp97     -3.33E-21         26  awkp97 
1005  J1518+0204C   hrs+07     0.0024839275702455       6  prf+14     2.60690E-20       13  prf+14 

1006  J1518+0204D   hrs+07     0.002988                 1  hrs+07     *                  0  *
1007  J1518+0204E   hrs+07     0.003182                 1  hrs+07     *                  0  *
1008  J1518+0204F   pqm+21     0.00265                  0  pqm+21     *                  0  *
1009  J1518-0627    lbr+13     0.7949966745699         78  lbr+13     4.179E-16         56  lbr+13 
1010  J1518-3952    bsb+19     0.499195890475          15  bsb+19     0.237E-15          8  bsb+19 

1011  J1518+4904    nst96      0.0409349889083329       6  jsk+08     2.7190E-20         3  jsk+08 
1012  J1518-5415    kel+09     0.214924800284           6  kel+09     0.0406E-15        14  kel+09 
1013  J1519-5734    lfl+06     0.51875778474            3  lfl+06     4.273E-15          5  lfl+06 
1014  J1519-6106    lfl+06     2.15430706064           14  lfl+06     8.372E-15         19  lfl+06 
1015  J1519-6308    hfs+04     1.25405163056           10  hfs+04     5.96E-15           5  hfs+04 

1016  J1522-5525    kbm+03     1.3896046876            16  kbm+03     3.30E-15           8  kbm+03 
1017  J1522-5735    pga+13     0.10213598087            4  pga+13     3.1239E-14         3  pga+13 
1018  B1518-58      jlm+92     0.395354481573          15  lbs+20     2.05679E-15        7  lbs+20 
1019  J1523-3235    sfj+20     1.5048345580             3  sfj+20     9.53E-16          10  sfj+20 
1020  J1524-5625    kbm+03     0.078218548881           5  kbm+03     3.895005E-14      19  kbm+03 

1021  J1524-5706    kbm+03     1.11617445717           12  psj+19     3.563574E-13       3  psj+19 
1022  J1524-5819    kel+09     0.96104262694           10  kel+09     126.016E-15       10  kel+09 
1023  J1525-5417    kbm+03     1.01169421772            7  kbm+03     1.6174E-14        14  kbm+03 
1024  J1525-5523    ncb+15     0.3551560369998         16  ncb+15     8.96E-18           7  ncb+15 
1025  J1525-5545    nbb+14     0.011359881791767       19  nbb+14     1.314E-19          6  nbb+14 

1026  J1525-5605    kbm+03     0.28034866206            4  kbm+03     1.16E-16           7  kbm+03 
1027  J1526-2744    cbb+23     0.0024891435871920      19  saa+23     3.537E-21          9  saa+23 
1028  J1526-5633    kbm+03     0.30188789663            5  kbm+03     1.23E-16          17  kbm+03 
1029  B1524-39      mlt+78     2.41760539437            6  lbs+20     1.90612E-14        3  lbs+20 
1030  B1523-55      mlt+78     1.048718553809           5  lbs+20     1.12685E-14        3  lbs+20 

1031  J1528-3146    jbo+07     0.06082223035146         1  jbo+07     24.9E-20           1  jbo+07 
1032  J1528-4109    ebvb01     0.526556139140           4  ebvb01     3.955E-16          4  ebvb01 
1033  J1528-5547    ncb+15     3.4673015170            17  ncb+15     7750E-18          20  ncb+15 
1034  J1528-5838    cwp+17     0.355686622097           8  cwp+17     2.475859E-14      13  cwp+17 
1035  J1529-26      mss+20     0.799                    0  mss+20     *                  0  *

1036  J1529-3828    nbb+14     0.00848628211574         6  nbb+14     2.70E-20          13  nbb+14 
1037  J1529+40      ttk+17     0.4764                   0  scb+19     *                  0  *
1038  J1529-5355    kbm+03     0.8912645399             4  kbm+03     8.1E-16            4  kbm+03 
1039  J1529-5611    kbm+03     0.8222487311             5  kbm+03     4.1E-15            3  kbm+03 
1040  J1530-21      mss+20     0.505                    0  mss+20     *                  0  *

1041  J1530-5327    mlc+01     0.278958414924           4  psj+19     4.67985E-15        8  psj+19 
1042  J1530-6343    bbb+12     0.910319586358          11  bsb+19     0.825E-15          7  bsb+19 
1043  J1531-4012    ebvb01     0.356849312855           6  ebvb01     9.63E-17           6  ebvb01 
1044  J1531-5610    kbm+03     0.084206064052           3  psj+19     1.379389E-14      10  psj+19 
1045  B1530+27      dth78      1.124835742767           7  hlk+04     7.7956E-16         6  hlk+04 

1046  J1532-5308    kbm+03     0.44382460830            4  kbm+03     6.5E-17            6  kbm+03 
1047  J1532-56      ncb+15     0.52297708597           13  ncb+15     *                  0  *
1048  J1534-4428    bbb+12     1.2214259588             3  bbb+12     0.18E-15           2  bbb+12 
1049  J1534-46      bb10       0.364835                 9  bb10       *                  0  *
1050  B1530-53      lvw69a     1.368882242545           6  jbv+19     1.4288E-15         4  jbv+19 

1051  B1530-539     jlm+92     0.289688895200           6  jml+95     1.5429E-15         4  jml+95 
1052  J1535-4114    ebvb01     0.432866133845           6  ebvb01     4.0705E-15         6  ebvb01 
1053  J1535-4415    ebvb01     0.46840160422            3  jbo+09     0.0405E-15         9  jbo+09 
1054  J1535-5450    kbm+03     0.56673415672            4  kbm+03     1.4338E-14        10  kbm+03 
1055  J1535-5848    kbm+03     0.307177662775           7  kbm+03     2.716E-15          3  kbm+03 

1056  J1536+17      ttk+17     0.9333                   0  ttk+17     *                  0  *
1057  J1536-30      mss+20     1.901                    0  mss+20     *                  0  *
1058  J1536-3602    jbo+09     1.31975904174            5  jbo+09     0.7900E-15        19  jbo+09 
1059  J1536-4948    brj+21     0.0030799140584053       6  brj+21     2.11895E-20       10  brj+21 
1060  J1536-5433    mlc+01     0.8814384311             3  mlc+01     1.91E-15           8  mlc+01 

1061  J1536-5907    kel+09     0.55784066031            3  kel+09     1.366E-15          7  kel+09 
1062  B1534+12      wol91a     0.03790444117830463     16  fst14      2.422494E-18       3  fst14 
1063  J1537-4912    ebvb01     0.30131077523            8  jbo+09     1.932E-15          2  jbo+09 
1064  J1537-5153    kbm+03     1.52812410566           12  kbm+03     4.172E-15         12  kbm+03 
1065  J1537-5312    ccb+20     0.0069270955083835      15  ccb+20     0.01586E-18       11  ccb+20 

1066  J1537-5645    mlc+01     0.43046412386           15  mlc+01     2.78E-15           6  mlc+01 
1067  J1538+2345    kkl+15     3.44938495332           10  kkl+15     6.889E-15         12  kkl+15 
1068  J1538-5438    mlc+01     0.27672613726            5  mlc+01     1.42E-15           3  mlc+01 
1069  J1538-5519    kel+09     0.39573063893            8  kel+09     0.041E-15         15  kel+09 
1070  J1538-5551    hfs+04     0.1046759019619          5  psj+19     3.20705E-15        7  psj+19 

1071  J1538-5621    ncb+15     1.90849449143            2  ncb+15     7311.8E-18         7  ncb+15 
1072  J1538-5638    kbm+03     0.84398039688           14  kbm+03     7.12E-15           8  kbm+03 
1073  J1538-5732    lfl+06     0.341212811806           6  lfl+06     4.5498E-15         6  lfl+06 
1074  J1538-5750    kbm+03     0.506568335296          18  kbm+03     4.2E-17            3  kbm+03 
1075  J1539-4828    ekl09      1.27284159978           14  eklk13     1.267E-15          2  eklk13 

1076  J1539-5521    kbm+03     1.00495831813            8  kbm+03     7.28E-16           8  kbm+03 
1077  B1535-56      jlm+92     0.243395150846          11  psj+19     4.847844E-15      12  psj+19 
1078  J1539-6322    ebvb01     1.63084630957            3  jbo+09     0.2016E-15         6  jbo+09 
1079  J1540-5736    mlc+01     0.61291628569            8  mlc+01     4.2E-16            3  mlc+01 
1080  J1541-42      bbj+11     *                        0  *          *                  0  *

1081  J1541+47      dcm+23     0.277700692894           4  dcm+23     2.098E-16          8  dcm+23 
1082  J1541-5535    kbm+03     0.29583755345            9  kbm+03     7.502E-14          3  kbm+03 
1083  J1542-5034    mld+96     0.5992480029             4  lbs+20     4.0248E-15        15  lbs+20 
1084  J1542-5133    hfs+04     1.7838649877             3  hfs+04     5.9E-16            6  hfs+04 
1085  J1542-5303    kbm+03     1.20756776526            6  kbm+03     7.780E-14          3  kbm+03 

1086  B1540-06      mlt+78     0.709064069786           4  hlk+04     8.7954E-16         4  hlk+04 
1087  B1541+09      ls69       0.748448416229           6  hlk+04     4.3248E-16         4  hlk+04 
1088  J1543-5013    kbm+03     0.6442550645             6  kbm+03     1.0132E-14        17  kbm+03 
1089  J1543-5149    kjb+12     0.0020569603924157       6  nbb+14     1.6159E-20        13  nbb+14 
1090  J1543-5459    mlc+01     0.37713777811            6  psj+19     5.20978E-14       10  psj+19 

1091  J1544-0713    sfj+20     0.484129803194           4  sfj+20     1.13663E-15        8  sfj+20 
1092  J1544+4937    brr+13     0.00215928839043292      5  brr+13     2.933E-21          5  brr+13 
1093  B1541-52      mlt+78     0.178553872949           3  lbs+20     6.02531E-17       13  lbs+20 
1094  J1545-4550    bbb+13     0.003575288623474622    11  rsc+21     5.24544E-20        3  rsc+21 
1095  J1546-3747A   lr11       0.0026056722466          1  lr11       *                  0  *

1096  J1546-5302    kbm+03     0.58083988615            4  kbm+03     1.180E-14          3  kbm+03 
1097  J1546-5925    mlb+12     0.007796728856036        2  lkf+21     1.61E-20           3  lkf+21 
1098  J1547-0944    lbr+13     1.576924632943          44  lbr+13     2.938E-15         36  lbr+13 
1099  J1547-5709    ccb+20     0.0042911460641714       6  ccb+20     0.00745E-18        3  ccb+20 
1100  J1547-5750    hfs+04     0.64719774666            6  hfs+04     2.6E-17            5  hfs+04 

1101  J1547-5839    kbm+03     0.242190323768          10  kbm+03     5.94E-16           3  kbm+03 
1102  J1548-4821    kbm+03     0.14565471947            3  kbm+03     8E-19             11  kbm+03 
1103  J1548-4927    kbm+03     0.602738077704          19  kbm+03     4.047E-15          3  kbm+03 
1104  J1548-5607    mlc+01     0.170937955921           6  psj+19     1.0732930E-14      9  psj+19 
1105  J1549+2113    fcwa95     1.262471311613           5  lxf+05     0.8541E-15         8  lxf+05 

1106  J1549-4848    mld+96     0.2883549019075         17  psj+19     1.410776E-14       3  psj+19 
1107  J1549-57      bbj+11     0.7375                   3  bbj+11     *                  0  *
1108  J1549-5722    kbm+03     0.49777239400            8  kbm+03     4.7E-17           10  kbm+03 
1109  J1550-5242    kbm+03     0.74965894957            4  kbm+03     1.7774E-14         6  kbm+03 
1110  J1550-5317    kbm+03     1.42112434544           13  kbm+03     9.35E-16          11  kbm+03 

1111  J1550-5418    crhr07     2.06983302               4  crhr07     2.318E-11          5  crhr07 
1112  J1551-0658    hrm+11     0.00709                  0  hrm+11     *                  0  *
1113  J1551-4424    bbb+12     0.6740603610             2  bbb+12     0.188E-15          8  bbb+12 
1114  J1551-5310    hfs+04     0.45344775276            3  psj+19     1.94834E-13        4  psj+19 
1115  J1551-6214    bbb+12     0.1988386042970          8  bsb+19     0.0228E-15         5  bsb+19 

1116  J1552-4937    fsk+04     0.0062843113814174      12  lem+15     1.900E-20          4  lem+15 
1117  J1552+5437    pbh+17     0.0024278884863579       6  pbh+17     2.798E-21         11  pbh+17 
1118  B1550-54      mlt+78     1.0813471470             8  lbs+20     1.571543E-14      12  lbs+20 
1119  J1554+18      dsm+16     *                        0  *          *                  0  *
1120  J1554-5209    kle+10     0.1252295584025          7  kkl+11     2.29442E-15        5  kkl+11 

1121  J1554-5512    kbm+03     3.418039313              3  kbm+03     3.12E-14          10  kbm+03 
1122  J1555+01      ttm+18     *                        0  *          *                  0  *
1123  J1555-0515    blr+13     0.97540989108            5  blr+13     2.054E-15          2  blr+13 
1124  B1552-23      mlt+78     0.5325777412091         18  hlk+04     6.93702E-16       15  hlk+04 
1125  J1555-2908    rnc+22     0.00178750176696939     16  rnc+22     4.4531E-20         7  rnc+22 

1126  B1552-31      mlt+78     0.5181097798008          9  hlk+04     6.2232E-17         9  hlk+04 
1127  J1556-5358    kbm+03     0.99468068673           14  kbm+03     1.042E-14          8  kbm+03 
1128  J1557-4258    mld+96     0.329186857758           2  dsb+98     3.3012E-16         2  dsb+98 
1129  J1557-5151    ccb+20     0.408154708451           8  ccb+20     75.4E-18           9  ccb+20 
1130  J1558-5419    mlc+01     0.59457526355           15  mlc+01     6.04E-15           6  mlc+01 

1131  J1558-5756    lfl+06     1.12234168628            3  lfl+06     1.86406E-13        4  lfl+06 
1132  J1558-67      mbc+19     0.267268                 0  mbc+19     *                  0  *
